loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
FUJONDCRHVETAPYIKLSG,594,1455,162,ESKHFRPGWQNXJYDOVMCI,1689,34000,KCUESODMYILNTFZXVBQH,2,4375,50000,361,5000,615,LVCWNRJFBUPTDSYZKMIA,22-October-2021,22-October-2021,1995
ZMXSYJTFLCNWDIQOARHG,334,933,158,VFZTBHPRMEQYXOGJSWIK,1447,34000,AXMBKHTRQINFDYVWSUCG,2,2009,50000,144,5000,938,JKYREMBCQLZOPWIUFXTA,22-October-2021,22-October-2021,1147
WLJHEQKRCGMDVAZSBPNO,169,1247,144,KULQMEZWHJRYFXATCPVB,1003,34000,GCKSRYXFIMWBUNJOQEDA,4,3093,50000,546,5000,280,NKRJHDPIVOGYCSMXWALB,22-October-2021,22-October-2021,1379
ILKVRJEHSXPACNMGTWZY,881,1842,109,LNGXUZIETORBWPQDYCJM,2708,34000,ZBLSMRNHPXKGDEIQOUAW,3,3587,50000,322,5000,560,NAKFTRBHICPDOUJSZYVX,22-October-2021,22-October-2021,1616
RKQNSLIOVCPHMDFZWXGJ,167,1747,106,IEBJFWAQPZSGTOVXMNYC,2460,34000,BJOHKNDFAYIEMTVSGXCW,2,4391,50000,7,5000,72,PSOFDQZCTAIKEUMYLBRV,22-October-2021,22-October-2021,1601
FDIZJRCSUTYMWOGEBVNP,484,1076,191,MTIZUQLKXBHRSDOVWGJY,2935,34000,DOVSTQJLWEUGRXMICHAK,1,3536,50000,20,5000,222,EDOHFWYSNQCIPXMTKRUA,22-October-2021,22-October-2021,1522
DJVAONZPUWTKFSQILEHB,202,1208,178,LQXDYGUSVAFPBTCMNKWR,1793,34000,DTWIOXFZKUMEHCRBLQYJ,0,3724,50000,81,5000,133,XITUCNWJRSYGPMQBFDAO,22-October-2021,22-October-2021,1982
RGSPIZBKHUWANDTOJEML,479,1728,131,KGUOBEARMDWTPIXCHJSY,3136,34000,LMYICFUNWZETVBSJDHGO,3,3483,50000,748,5000,774,JLZDHXOQKTARBPVFUWMN,22-October-2021,22-October-2021,1686
QHUOSBTJCGYKNPDELWXZ,534,1555,120,LXVBSRIHMPCEJYANTKZU,3293,34000,WLDOQZKFIAMSPXRGVCUN,1,4606,50000,459,5000,406,ORAYNJXEKIQWLVUCPHDF,22-October-2021,22-October-2021,1548
OTNIMSFGCWPLURZQHVKJ,115,1616,137,FHSAMJKBTVODGYRNUPLC,2461,34000,QIEGNARBXOYFHJDTKPMC,1,2208,50000,670,5000,355,ASEJTLOKWQBFHVZNPCGR,22-October-2021,22-October-2021,1858
TLWARXEYZVMCHDOUQFGK,27,1572,190,DUWMBOGXHVASTRCJKQZL,3444,34000,OQZRTXGCKFWJLAUBSHIP,0,3209,50000,786,5000,543,MHCNGTFUJPYBROZXSIEK,22-October-2021,22-October-2021,1740
TNLPQGVFYZBADIOKSMRE,66,757,199,ZULBRMPYWVJHFINSKDCT,2488,34000,EUAFSZXMYDRHBGPNLVKI,4,4200,50000,773,5000,114,DTPJVWCHRGOEUQLYKSAZ,22-October-2021,22-October-2021,1868
THJZCOGDFPXWREAQBMIK,789,672,193,SCVAEJDOQMXKBLNYWUIF,3561,34000,JLISBPXQMKVGEHRONTWY,2,4422,50000,178,5000,158,QECUAMWZOGJNYSRHKXTI,22-October-2021,22-October-2021,1677
YQJDAHIGMZTKEPWLVFNS,695,1307,128,ZKYQPGUXSJMLFOAWRBVE,2883,34000,WMTIUBPCVSLJEXGZAFHO,0,2794,50000,101,5000,507,CINJEDVUAWTGLFHKOBPR,22-October-2021,22-October-2021,1822
TZWUARNDBLXGJPSVHMEO,267,1049,109,ABNKYLFGDOZXRSWIQUTP,2414,34000,RHKIOLUZWDAYNJXGMQSF,2,3048,50000,33,5000,370,HPKNGRQOUDIJYSLMECFW,22-October-2021,22-October-2021,1539
QNOJEFIZPDLWMCHYTBRG,696,1675,149,ABKLNFQEGYCOVXDUZMRH,2499,34000,FVXPHMACZLBDTEKQRIYG,1,4505,50000,141,5000,753,DOXTIKZHYWLAFMRUEGNQ,22-October-2021,22-October-2021,1594
YWQJCTDGZUOKFLRXPHNI,970,1667,121,RFJDMZHQVTYUXEIBOWSC,3431,34000,JBWFNMUPXGYVSZTIHLCQ,0,4647,50000,467,5000,236,GAEMBLYQZHSUWIOTVCNX,22-October-2021,22-October-2021,1900
YNGXCVLWOPEHDBMASRQI,64,847,149,SXFGIEHAYQRTBMOWNLUP,3870,34000,FUCPKOVNXHZGAQJSILDY,1,3383,50000,86,5000,447,QKSLVCBPXZRUJTEIHNMD,22-October-2021,22-October-2021,1771
ZMBUSKIATFLJGVQDRECP,861,1444,178,OFCPAUXQZIHRTJGMELVY,2404,34000,UVLCGSDFYBWRPAQMXEIJ,1,3292,50000,933,5000,16,VIKMRGJSELCTAUZHYDFP,22-October-2021,22-October-2021,1742
PBLCNFHWJDKAOYIETQGZ,817,1864,125,GYRCUDLNTKXOHIJSPMVB,3804,34000,PNHRJOKDZXFWBTLQMYEI,2,2214,50000,604,5000,959,KARLYCGNQJWSZHOVIPUM,22-October-2021,22-October-2021,1045
IZNPVOJQWKLXCAEDTYRU,109,641,138,YHVQPIMFJNBWUKSOZLGC,2829,34000,IKWMLFYOPARSDQEJVXHB,2,2745,50000,71,5000,982,JPKOSGIELTUFDWVYNXAQ,22-October-2021,22-October-2021,1116
RJDEZUHGOQFMVCWBLKPX,114,724,185,ZXSDOPWAQUYTGNBKCHJI,3263,34000,AOEUCIWDZJBGTVYSQPFN,2,3677,50000,158,5000,883,SQBPUNOYTKHXIFGMDCRE,22-October-2021,22-October-2021,1139
QZKLYXGIBHVNWDRECPAJ,151,1371,137,PWOVLFIDQKXZNGJYMHRE,2397,34000,YOXDFCUSAVMTJGQPHEBK,2,4213,50000,315,5000,815,NXWDRPMVAUCHKQBLSOTE,22-October-2021,22-October-2021,1157
XEZLSBHDVKMFWYTANGOP,731,1861,193,VNHBWPUKTXOLRZAYEISG,3807,34000,HFGVPQUMIDTRZOSKXWEA,0,4709,50000,799,5000,869,MEQYZUOBKWHTPVRSLDGJ,22-October-2021,22-October-2021,1699
JTNLDBAMYCPEXRISUZVF,604,1887,133,UWSQFPZDBJEYLATIRXNG,3501,34000,GDFUBCPNLOYSAIJRMZHV,1,3278,50000,120,5000,748,DIVUZBFJYTPQLGXARNHO,22-October-2021,22-October-2021,1780
KENRWQTIHYGMZULASBFX,440,1455,108,JMYPLCQHKATSIGDFWORB,2188,34000,XZCVUSERDJNTPYGQWOMB,4,4181,50000,948,5000,496,LBJHQNUEMKSFDPCXVYTI,22-October-2021,22-October-2021,1339
ZBOAVLNJTGWHSDRIKMPY,837,1976,148,ZGXDPJBMLYHQEWVKORSF,1374,34000,EILBHJVQNTGXYKFORWMU,1,2854,50000,644,5000,646,GXLBARFEMTHUKZNWQPID,22-October-2021,22-October-2021,1702
EBWUCPLNJGDIATRYOMSV,886,1610,115,QLKZXIDUCMSTBPNAJERG,3088,34000,IPJMWUNQKFBTLDZEOYAC,3,2055,50000,356,5000,143,QKUCWYOBMATJVRZPFEHI,22-October-2021,22-October-2021,1230
JTAYINLUCHZWDBSEFOGK,852,1268,157,JVSFCHTGKMZUAPOWRYED,3330,34000,LOZXHDNITGJYBSVRPFMA,1,4473,50000,961,5000,505,MBDUWJIRCSPGLEVYAHKZ,22-October-2021,22-October-2021,1078
SNBLCEUHTOQGYIPAVFXR,515,1593,101,AGNKJXHRZLIUVCDYSWTB,2450,34000,VXSBWZEFNLDKHOMPAIJG,0,2112,50000,664,5000,532,HSKFDEWGQJUVZAMPOBNR,22-October-2021,22-October-2021,1742
XDTZAWIEFKSBVJCOUHNQ,728,1167,121,FPNBMKVUWXQGZESADJTI,1548,34000,VKSTYJIGZDUMAXCWLHPO,2,2022,50000,851,5000,743,FGKBNOILVMYRTAZCSHEU,22-October-2021,22-October-2021,1160
SMUGEWPHZFJYDICKVXNR,44,1275,109,KRSJFOQHDIUCZAMGYTBE,2638,34000,VIKZEDWUFGBNMPRCYTLJ,4,4881,50000,902,5000,953,YVRKHOEGBIPJDTWZSFUM,22-October-2021,22-October-2021,1305
VRBSOTXECFZADYINGKWL,929,524,189,SROBMHNQYXPVEFGDUTKW,2452,34000,ZGOPQETBLMNJIADRHCYF,4,3040,50000,538,5000,113,ANIJCHTOVLDGPEKXYSZB,22-October-2021,22-October-2021,1560
ZTKMLNWGFXBJDAUPEHYI,374,1073,111,VZSFAGYUXEHBDOPITNLM,1106,34000,ZUWRBCLKESJXODFGQHNM,4,2284,50000,674,5000,214,WZXOVJSPBUHEITFNYKMA,22-October-2021,22-October-2021,1514
FNWVJQSPCTDHKYGXABRL,962,839,194,YRASEMHOIPKUFLCXJDZT,1576,34000,LCOFMRZUWYXHNGPDVBAK,1,3181,50000,274,5000,644,MHWLBYSXPEFJONVRADKT,22-October-2021,22-October-2021,1562
PWBNMJRCDOSKUGIHXZAQ,61,700,156,LCBFHZYPIUXOEQTSJRMN,1185,34000,SLEIHVAFNKJZDCGMTYPQ,4,4285,50000,335,5000,772,ASIOHYKCZBLQWNXVFTPJ,22-October-2021,22-October-2021,1338
HJOIKDSWAEBPGTXVZQCR,415,502,165,AJMOUXBSNWRVEFYTCZHG,2756,34000,TLRWDHXCBKUNVGPFJYQE,0,2788,50000,653,5000,482,MKEVXJAWOGCIPLFQZUSB,22-October-2021,22-October-2021,1108
JGNZVRMFCEQIUBDSYWXA,197,557,160,KBRCNZAFUEPXJYGDSWTV,1309,34000,RHOBWEJXAMNYUPKSTGIF,4,4075,50000,47,5000,593,LMGAZSTHJQKINBRXWPVF,22-October-2021,22-October-2021,1422
DCBJROVLITFHQYEKPGWM,924,633,139,FDBWMRSYHLTNQGXCJIOE,2611,34000,WROTGDUEQYXFCNISKBJL,0,4886,50000,766,5000,299,YTVDHBJUIFMZOCGKPNQE,22-October-2021,22-October-2021,1423
NVIGPFLSRXTZWOCJMBKQ,900,1229,174,OXFGYQDLPVZICWAHRNBJ,3926,34000,WFVRBYCSGLOEKDQZTHIJ,4,3816,50000,126,5000,528,BKNMAJQPSUHTWYXCIZFO,22-October-2021,22-October-2021,1810
XNPEQVMUKHLYBWDTZRJF,249,922,123,MDWZFCSYRTELQOPJAXGN,2619,34000,MSGIOYEATDPLWZBKHUCX,1,4280,50000,800,5000,498,IDJXZYQFGRBPVUHAENOL,22-October-2021,22-October-2021,1092
QGFWLRIDXMSHJBTVNCPK,286,1173,157,PKWCEDVQUXAFLZNITSBO,1544,34000,QFWACZYPIMNXTUGBSOEV,4,4472,50000,622,5000,379,JCPQGFSEHRVWOMDZLBKI,22-October-2021,22-October-2021,1620
KWZGNXOFLHYJUCDASTMV,190,1053,129,IDUKNLZTYMHBFJGSARXO,2856,34000,PVUCRZNIWGXYSEOTBKHL,2,2929,50000,419,5000,831,IDUWEBMNLFHTYZVOGJQR,22-October-2021,22-October-2021,1491
QHXOAGPMLUDNJZVTBEWI,14,1731,186,GVCDBKYAUHLMNWQSROEI,1657,34000,QUNRKIMJECOGWABHTPVD,1,4942,50000,176,5000,56,TDXAZBNPCUSGIHEWYKRM,22-October-2021,22-October-2021,1346
RIBMYUGEXZDQSCKFNLAH,166,1674,143,ZVBXYDUIEARMSHLKTFPN,1252,34000,OESUDMLFHKWGCINXPYRQ,2,4722,50000,311,5000,797,ZQKDUHIAFVBMNREGWPXY,22-October-2021,22-October-2021,1428
BEWVYFANMROHPZDISTJL,707,1914,165,BAQWLEPIUZJFROYVXKHC,2472,34000,VZXSBLKMEJOAQUGTDWNH,4,3416,50000,455,5000,247,ZFIBJTYKODUCNXMSQHRW,22-October-2021,22-October-2021,1496
DFWONASYUIVERPLJBQXH,132,1581,123,RYWZHBQCXVUEMAKSFPDO,2772,34000,ZHFIRBUDQVJNSETKYLPX,2,3027,50000,625,5000,544,PZOKTRIWUALQJSBCVGNH,22-October-2021,22-October-2021,1880
MUPZJADIHSYXECTQVFLG,466,1560,126,CJFVBRGKUOQXSLHZNAWM,1271,34000,LVBJCNTDQMFHUOYPSXWE,1,2772,50000,866,5000,938,RKPUMYVSAHZWNFQECTOI,22-October-2021,22-October-2021,1273
OGDMRPWEXZTHKVIBFQSC,746,1850,194,HBAYPGSMENZLCOVFRDQU,2499,34000,LXOPNUACJGQMDVIETKRF,2,4304,50000,813,5000,114,UIYVAZRFJWLNKBOETQDC,22-October-2021,22-October-2021,1516
UHJFZBEQSWLRNDMPATKO,313,1542,181,OSZDKQJAIUYBEHFXMNCL,2484,34000,HUNPYQOTLEKRDIBWZVJF,2,4549,50000,867,5000,274,RMNFKWPYQOEIVAXZJUBL,22-October-2021,22-October-2021,1601
AGSDYTNMOQZWLEHJCVKI,771,1284,122,SQGEBONKYTMFZRJAVUXD,2194,34000,JQORCXWVNTBZAPHLKMGF,4,3519,50000,517,5000,648,ZXGPHBFJMYIVKQSNDTOE,22-October-2021,22-October-2021,1619
JNDFBMIGYTALUQOPVCZS,817,1502,176,XVMHATDBJPCNSZIYLOGR,3356,34000,MEYBQUKALOJXPGIFDNSC,4,4387,50000,79,5000,542,EBZFLPRMYTDJXAHIUWCK,22-October-2021,22-October-2021,1742
DEOPZFMINCGVRWJXKUQL,644,535,144,VAWUGOBKXLIEYJFMQNHZ,3868,34000,YSPFDHZLCWMOQUTGXJBR,3,2799,50000,138,5000,976,SMJETRXQIFPCKGLHBYAD,22-October-2021,22-October-2021,1222
UTZRWKIBEYVXGDLMPOSJ,821,1192,179,EADOMKLXPCJIQVNSFGWT,1032,34000,QDPGHFVXTBOAMIKSLJCE,4,2998,50000,14,5000,744,STHAGLYCKVMIQWRDNOZJ,22-October-2021,22-October-2021,1514
HXQOZJGWMTVAIYRNFEPB,936,1528,128,WLMNETXVBIYKFCRZPDQJ,1801,34000,YGFUPXLTHMEKWJACQRDS,1,2389,50000,470,5000,63,GLREVUSHWBCZFXMJPQYK,22-October-2021,22-October-2021,1839
FZHAGIPRWOKDVEXQCBYT,423,1169,154,NYEHTLBDPOASQRIWFJKX,1981,34000,TVSZJRCMOHELKUNDAWFI,4,3722,50000,743,5000,254,HMJXBEKNLIDGWRCQYPVT,22-October-2021,22-October-2021,1740
AVZCNKXOMRQTFWPSYDUH,246,1378,130,IHOQMDGRZPAFKTUWVYBS,1202,34000,DXRIUWKFEZQCNSHLVJTY,2,3034,50000,763,5000,527,YOTZRIBXAVLDMNGPQWES,22-October-2021,22-October-2021,1603
MIKTOQPEUFLRBDAJZGXV,785,1893,115,UVELIADMHZCOTGKXJQSF,1743,34000,HFXGEIJUPZMRCTQVNYBS,0,3962,50000,830,5000,699,RQFXJBZCATNWGIOMKEUS,22-October-2021,22-October-2021,1676
JXCOMYGDBPLKHEQRUZIS,738,1859,125,MOIPEKACFTHJVGRNUYZD,3787,34000,SURPAHTZGVMKDWINOCBF,0,3211,50000,397,5000,90,MYWQAZHIKCPSXUJETRFD,22-October-2021,22-October-2021,1069
XZCVOLPQAYTJEUSRDHIF,81,836,136,CDVHGLSTQPYUFOIAWNBM,2707,34000,CLJKRZYQVNWOXTPDIBGA,1,3150,50000,102,5000,405,HLNODSJCAZVPYWGXKRIF,22-October-2021,22-October-2021,1571
IMFNPVDQXKOULTRHJBGC,306,1428,200,YQKLPJWBNMXHIFSAUCDR,2503,34000,IGCMZLBQPWJKVNURXYAE,1,2122,50000,976,5000,803,AXHLGCEUBIVZTJQMNFWD,22-October-2021,22-October-2021,1344
MPIYQOUVKJWZBDHENSTG,103,1860,135,OTBICPZXAMQKDEYSGVNH,1727,34000,JMSPXQIDVWFYEKHATUZB,0,4369,50000,315,5000,36,DMAJNRYXVICTGKZFULBP,22-October-2021,22-October-2021,1134
FWKRXSYPNTBHMDGJVZOL,840,1681,171,MYHPJSRWGIOVUXFAKZTQ,1035,34000,EGXRBMDTKPNLJASHVCIF,0,2868,50000,113,5000,609,YDEXBFIHSGQOKTRWACVM,22-October-2021,22-October-2021,1098
QYROKAXVBIDLUJHSGPTW,13,1174,110,SFAJLIYMHQVZXWPRDUCN,1882,34000,BPUNSAJZWKOELGHRYCQF,0,3726,50000,13,5000,853,FWDZATRSGICXQPKUJMNO,22-October-2021,22-October-2021,1565
WMLSTHFNGAYXRVQCUZPB,660,645,140,FEPUGVWYDORJTICZKSLX,3508,34000,USFBZHTXIEVQYMONAPRK,3,3585,50000,11,5000,789,XOEACHTSKJVBMQZWPYGL,22-October-2021,22-October-2021,1740
RZMXKABYSVUHLPTQINDW,507,1283,133,AJRXYSGDUOQKWZIFLVCE,1067,34000,SORLEAUVBWNQIDPMHKXT,3,2067,50000,473,5000,991,HYAPXIUCEDOWTLGFVQNZ,22-October-2021,22-October-2021,1634
THVGMQIYDASBEOXLCNPF,609,1013,151,IDENAQHBUCMFZJRPTWKO,3487,34000,AODRHXFWCVKGLZSMTJUE,3,4335,50000,169,5000,874,OPFCYATHMGXKBNWLDVEJ,22-October-2021,22-October-2021,1705
NUZMAIWRPLQTGDCOVXKB,883,1035,141,SMNRHKUJDBQPFOLGIVWX,2882,34000,FTSCXALMOYGQWUBHENKD,2,4335,50000,360,5000,574,ZKEJWCDOTNGIBHSQLYFU,22-October-2021,22-October-2021,1606
EBSZCXPKHOFWRJVGQLIY,209,985,142,ZHATXKICFGWLDYBSQRPN,2022,34000,WOBRUZQCVHIGSNYDAXFJ,1,2616,50000,13,5000,625,PKRMBZOIELVXJHNUQYGF,22-October-2021,22-October-2021,1588
YXZPMCIWGRATONQKLEVH,629,1897,107,JCKMHVDPIUZNXLSGQERO,2987,34000,JVZMRDAPLNOGHEIBQXWK,3,2611,50000,997,5000,91,KOTVXDZLBSEIPQURJGMC,22-October-2021,22-October-2021,1936
PGCDOASQJWXHKZRYFBMI,782,1110,147,OBJXFIZVEUHCPAQWGRND,2344,34000,HEIQGOJDCVNYRUXWFMSL,4,2142,50000,427,5000,920,DTUSNAHBCWFJRVQKMGEY,22-October-2021,22-October-2021,1907
DLACRBWVJZPEGYSUXNIM,649,530,132,AFILEJRVTQZXSYBUCPWG,1999,34000,MDQAZNOFWRJTBYSEPUGC,2,3294,50000,898,5000,37,GFUPIOJMQEKAHCZXWDSR,22-October-2021,22-October-2021,1782
MWBFERCOQTYXVLISADGH,124,1893,152,NEWQXDYVFRACULHKZPBO,1105,34000,IBTWFQUKDGEORJNAHCXL,4,2756,50000,261,5000,759,HEKTZJUDFQLAMCRWVXBS,22-October-2021,22-October-2021,1033
CRHMQLAFWTNPIOVSZJGE,19,1352,170,IRHJDUBFTVZOCMKGNEPY,3791,34000,DUQOXRCZWIGJKSHFANBV,1,3281,50000,158,5000,505,KOZDVYLAXPTJRMQGWFEU,22-October-2021,22-October-2021,1021
AFWZQLEYKIJHGXBSDMVN,455,1596,154,RFTPSEVZMCWHDJULIKQX,1509,34000,FYHMRUKJTQVGPOXZSELD,0,3123,50000,891,5000,731,YXECRBDGONJFTAZIMUPK,22-October-2021,22-October-2021,1899
VXTOBFZAGSRYUCLDKQEJ,795,1045,140,CMPAGNIUHLXDTESVOQKW,2655,34000,TRCYUHSQGJXWDKMVOILP,3,4921,50000,909,5000,397,LVKPQYSHITBCZEDGFJMN,22-October-2021,22-October-2021,1085
RQSTXGMEKJWDPLYZICUN,382,802,103,BNKILGQPAWRXHZEDTVSY,2109,34000,ZAEODTGVFBWXNJQCMPIS,1,2379,50000,357,5000,912,LZOVAEPQSMCUJIGXBDKR,22-October-2021,22-October-2021,1664
OMHJPVNWGYZXRLTCFEDU,672,566,122,JWAGZNTCRMEIUDYKSHBQ,2592,34000,JGDFBOTSUNQEIZLXAWMK,1,2160,50000,46,5000,83,SULHCWYPBEDFNOIJGQXM,22-October-2021,22-October-2021,1062
OPGSUEZJFQXMBYVCTNWK,633,1248,158,EWFBLMCASRIJGPTYXHVN,1544,34000,FETMRDWHSIVQPOXKBAZU,1,4042,50000,820,5000,294,EJYLMTVXPANFZRSUOIQW,22-October-2021,22-October-2021,1174
PTVEIAWBFHZJGMNCRSDQ,160,1123,128,OCVXQAUFTNRPYZGBWJML,1357,34000,AUHFZNCEDIMLOYTBRGXJ,0,4726,50000,275,5000,918,UZFPEYQNCILAVKGJDORM,22-October-2021,22-October-2021,1479
IYWEFZMJSRGOVHQXADNB,256,904,135,ZUKQECLVFRXIBYGSDNPH,2384,34000,IGHYJUXMBOCSTQRZADFK,0,2095,50000,4,5000,939,LIGACJPVNXREWUTODSBZ,22-October-2021,22-October-2021,1178
BLCGYMRAJXKIDFTEQSZH,295,517,159,PITURNGKACBWLQJYMOFX,1153,34000,LQZPCXDHMUGATKFYNBRE,0,3966,50000,727,5000,951,NSVIZLHCDQWFMROETUXP,22-October-2021,22-October-2021,1248
ULSZATNEHJDMIPXBCWOG,349,1834,140,MZAPDVYBWKFRQHCEJNTX,2792,34000,BFGLEHRNOYUMIXATKJCQ,3,4353,50000,507,5000,867,MHCLGTSQBPJOFZDUAIXV,22-October-2021,22-October-2021,1491
KRQJBSGNUPMWOLDCITEA,431,1286,186,XGLVSHRBAZODCPJFQNUT,1909,34000,ECIDBZOXPHWGLUFJYTSQ,0,2733,50000,665,5000,395,CNGSLRBAKMZEYVJIWDOU,22-October-2021,22-October-2021,1993
QLJECHYAFWPSKORNUXDT,178,647,113,CWEZPBXVMRILUSYODQGA,1392,34000,GOPAIQYKMTRCZEHBJUSX,0,4223,50000,55,5000,671,SBLRWODVEAPMKCQZUTGF,22-October-2021,22-October-2021,1757
WVTEAHKGBIFRQJCNSXLD,198,1398,158,FSBCQNVMDHPRWGAZKTOX,3685,34000,EHMAVWFDXYQOKLGSPCJR,3,4793,50000,105,5000,978,PGTYVOKCWDIFLNEHXAJM,22-October-2021,22-October-2021,1904
SOFZMCJDIRUKWQBPGNAH,229,1881,129,BQOUCXNJWDEGTARFLZIS,1193,34000,XABPUIRVHGCMZWLEOYSF,4,3026,50000,470,5000,859,APDFHQZVBYUNRSMTGOJW,22-October-2021,22-October-2021,1262
NXELTOWKQVMIHZBJSFRC,645,591,107,LWMBQOHSANCYXDGUIKEV,3718,34000,SZFIVGCJWDQOYLEMKNUA,2,3530,50000,971,5000,985,NRGAZDLMKVXWQBHCFEYS,22-October-2021,22-October-2021,1655
BYMWLOAFURNZPSCQEXHG,106,1374,126,WFCQZOXJLAEKVUSBMDNP,3192,34000,RUKSOGNMYHPBQJIECVZT,2,4570,50000,417,5000,636,VUMRZHAOWDXILBEKNSFG,22-October-2021,22-October-2021,1289
JROLYXEMCQWSGFKBPAVU,514,1069,109,WLDPHKTJZGYVMRNXIFEC,3706,34000,ZJSBNVHLQCKETYRFODMU,2,3803,50000,903,5000,630,CDLHGNVSEUBPZOKRQMXJ,22-October-2021,22-October-2021,1587
GFYZQJCMROLSITKUHDAW,782,849,179,UENJGIYQFLWTZOKSHBVA,1416,34000,OHWJKFCPAQLEMDRIVXZB,0,4507,50000,913,5000,264,ZGCHTRLPBUDQKIFNOWAJ,22-October-2021,22-October-2021,1538
AICBTLQGUNPSDYEFZMOK,814,1097,139,DKHMOEVUSCAQNJLRXZYW,3184,34000,BNXTFKEYMOCQPJUARLGZ,0,3222,50000,246,5000,178,MEYNCSAITFZXGDPOVWKH,22-October-2021,22-October-2021,1835
SKNAIQYOWCBZFPRJLGDX,574,1023,175,MQBNSGZDLIHRUJVXFKOA,2778,34000,LDIZOPSYEVXQFKURWJMT,1,3353,50000,779,5000,599,CTVDAQZMWUIEXHLSKFPO,22-October-2021,22-October-2021,1144
IBLGXDKUAOEPNCYSQFWJ,320,672,173,ASMJZQGCHNYBUVXFIPKR,3004,34000,NPGJOLERKXMUDFHASWTC,1,2521,50000,844,5000,423,JCMKOUNQPDGXBRWEATVL,22-October-2021,22-October-2021,1610
BWQCDYHSKGIOZEJMNPFT,645,936,154,HIWPERQTVBOFYDZMSXLN,1666,34000,RUXQOLYKTVBFIDAJGPCW,3,3718,50000,41,5000,373,OSIKLCPDJWRQEZANYVXF,22-October-2021,22-October-2021,1361
DJSHRTIAZKOUPCGVEXYL,59,717,107,VEZYJAMHWUIKCLGFPBRT,3706,34000,JMLWNXIFADQCEKGOSYPT,1,2906,50000,917,5000,385,UOANKJWPLCRFMZVDBIQY,22-October-2021,22-October-2021,1170
IHZWAUSQGLNKEOJVPDXC,478,1441,185,YPVEWHBKZMJTDFOILSAR,1364,34000,YWXQIFRTUCMKBAZSHNVE,0,4133,50000,624,5000,836,HQYKSOIFZRUDXPACEGVB,22-October-2021,22-October-2021,1005
YLMEAJKNRZIUGDWPFOQT,596,1080,164,BDSVLCXFWUEJKOMYHTPR,1229,34000,NVDEWFQCYMROBLGPHTKJ,2,2797,50000,505,5000,922,PYORSBACIEDNJTGKXMFL,22-October-2021,22-October-2021,1366
IJUZRQVYCDAWFSHBEXKO,293,677,121,XNOJWQMDVRBZIHAKETSY,3750,34000,ZLXWQNEHSOJBPRUACDYI,4,2746,50000,266,5000,707,RMIFEHONKALBWGTCQSXJ,22-October-2021,22-October-2021,1800
PUNVEMDJRGQHFOXYKBCA,715,648,105,JKWATUBZGDQNVLISCRPH,3966,34000,BEXPUOIYLZFADTGKRVNW,2,3605,50000,851,5000,609,BVUZIWLTHOMRFYPXDKJN,22-October-2021,22-October-2021,1182
MESVWDUPZGRXHJYBKTIF,587,1649,197,FTNKEZHBADGYRWULCJMQ,2698,34000,BJYXVUPRAOTHGQKSMCFN,0,4729,50000,846,5000,853,LVGOFWZDYSPKIAJRHQCT,22-October-2021,22-October-2021,1601
HEZVSCKUJTWNDAGYOXBF,647,608,200,EAZLICTBSJFWQGORHPND,2622,34000,KQFOGUZABJYVRLMHNXIW,4,3017,50000,261,5000,566,BATDEGQSOUMHFCIWZLJN,22-October-2021,22-October-2021,1378
FAECZWOUYIBTLMGRJPXK,754,1482,156,QYNVDPRXJSKIUFAZEGMW,2093,34000,RFWEODNMHQKUVIPCXAZG,2,3942,50000,255,5000,337,SPBIYGHZVRLAXOTMNWFJ,22-October-2021,22-October-2021,1686
SADHKYJGRIFCWONBVQTZ,37,1221,101,SIXPVGWHAFZRMBECYQDK,2693,34000,USDLHPEJYMAFNRIVZBWQ,1,2633,50000,102,5000,828,UMPKVBCAEWYGLDRZNTHX,22-October-2021,22-October-2021,1269
QMLSPDEIGABNCZVUTYFH,664,1213,107,PQCUXKLODJRENAWTFIGS,1178,34000,QJXCGTYMFDEOAPSIHLRN,1,4354,50000,718,5000,91,AVQSFEZGOPIDHBUYNTRL,22-October-2021,22-October-2021,1565
AJKBLDOVSQUXGPIEWHTZ,150,1949,191,LVHYCNZSUFQADIRKPWGT,3755,34000,TVDXBHMGJYRWLOZKQAPU,0,3055,50000,628,5000,576,FVYGOHXQMABLZPCRDKJU,22-October-2021,22-October-2021,1842
VESKICYWHOQDJTNURAMF,987,763,174,ZVEWQSJTBIDGYHXFAONR,1311,34000,IHZOXBPAMFUSLTYREQJN,0,3182,50000,262,5000,119,HZDXKBCLVPTQSYNGWMUE,22-October-2021,22-October-2021,1497
JVNOZBHMFGXUDTEYKWRL,194,1049,132,YGERFJCLXUOPVMITHZDW,1678,34000,SPYWIOEXRMTHCQFVGZKN,4,2727,50000,860,5000,680,PQCULAROYJBHFVXIGTKE,22-October-2021,22-October-2021,1423
EGPSUXMVJYRIKATQNDFO,696,536,188,NKGWVQXODLUTZBMJCHPI,1892,34000,BAPERFYTDLNQGJKXHCSM,3,2185,50000,239,5000,657,VUZWEYIMBKXAJHFLORTQ,22-October-2021,22-October-2021,1305
